:ID;authorName:string
6763119;Giancarlo Sperlì
6763120;Hans J. W. Spoelder
6763121;Azadeh Faroughi
6763122;Reza Javidan
6763123;T. Collette
6763124;Hassane Essafi
6763125;Didier Juvin
6763126;J. Kaiser
6763127;Yuki Sakai
6763128;Huimin Lu
6763129;Joo Kooi Tan
6763130;Hyoungseop Kim
6763131;Piero Spinnato
6763132;Chris Edwards
6763133;Michael Welzl
6763134;Ulrich Lang
6763135;Shunichi Uchida
6763136;Chang Liu 0001
6763137;Chi Yang
6763138;Ciprian-Octavian Truica
6763139;Jérôme Darmont
6763140;Alexandru Boicea
6763141;Florin Radulescu
6763142;Chao-Chin Wu
6763143;Ren-Yi Sun
6763144;Ming Tang
6763145;Bu-Sung Lee
6763146;Xueyan Tang
6763147;Chai Kiat Yeo
6763148;Tadeusz Szuba
6763149;Iuon-Chang Lin
6763150;Li-Hua Li
6763151;Shao-Jun Yang
6763152;Xinyi Huang
6763153;Jean-François Scariot
6763154;Bernard Martinet
6763155;Farhad Arbab
6763156;Ivan Herman
6763157;Vladimir Penenko
6763158;Alexander Baklanov
6763159;Elena Tsvetova
6763160;Mengmeng Yang
6763161;Kaitai Liang
6763162;Wanlei Zhou
6763163;Hassen Riahi
6763164;Alberto Aimar
6763165;Alejandro Álvarez-Ayllón
6763166;Justas Balcas
6763167;Diego Ciangottini
6763168;José M. Hernández
6763169;Oliver Keeble
6763170;Nicolò Magini
6763171;Andrea Manzi
6763172;Luca Mascetti
6763173;Marco Mascheroni
6763174;Andres Jorge Tanasijczuk
6763175;Eric Wayne Vaandering
6763176;Timo van Kessel
6763177;Niels Drost
6763178;Feroz Zahid
6763179;Ernst Gunnar Gran
6763180;Bartosz Bogdanski
6763181;Bjørn Dag Johnsen
6763182;Tor Skeie
6763183;Hugo Meyer
6763184;José Carlos Sancho
6763185;Milica Mrdakovic
6763186;Wang Miao
6763187;Nicola Calabretta
6763188;Jörn Gehring
6763189;Chiara Bodei
6763190;Hans Lischka
6763191;Holger Dachsel
6763192;Ron L. Shepard
6763193;Robert J. Harrison
6763194;Neil Carmichael
6763195;Michael Norman
6763196;Yijun Mo
6763197;Bixi Li
6763198;Bang Wang
6763199;Minghua Xu
6763200;Edmund H. Durfee
6763201;James C. Boerkoel Jr.
6763202;Jason Sleight
6763203;Prosanta Gope
6763204;Ruhul Amin
6763205;SK Hafizul Islam
6763206;Vinod Kumar Bhalla
6763207;Chao Xu 0003
6763208;Zhiyong Feng
6763209;Zhao-Peng Meng
6763210;Gustavo Gonzalez Granadillo
6763211;Samuel Dubus
6763212;Alexander Motzek
6763213;Joaquín García 0001
6763214;Ender Alvarez
6763215;Matteo Merialdo
6763216;Serge Papillon
6763217;Hervé Debar
6763218;Andy Marsh
6763219;Behailu Negash
6763220;R. C. Braun
6763221;Chad A. Roberts
6763222;Amir Noury
6763223;Morteza Amini
6763224;CongDuc Pham
6763225;Bernard Tourancheau
6763226;Georgios Exarchakos
6763227;Nick Antonopoulos
6763228;Saleh Shah
6763229;Babar Shah
6763230;Adnan Amin
6763231;Feras Al-Obeidat
6763232;Francis Chow
6763233;Fernando Moreira
6763234;Sajid Anwar
6763235;Djamila Bendouda
6763236;Abderrezak Rachedi
6763237;Hafid Haffaf
6763238;Alireza Manashty
6763239;Janet Light
6763240;Yacine Kessaci
6763241;Nouredine Melab
6763242;El-Ghazali Talbi
6763243;Giovanni Milillo
6763244;Roy Williams
6763245;Massimo Benerecetti
6763246;Luca Spalazzi
6763247;Tolga Dalman
6763248;Tim Dörnemann
6763249;Ernst Juhnke
6763250;Michael Weitzel
6763251;Wolfgang Wiechert
6763252;Katharina Nöh
6763253;Bernd Freisleben
6763254;Jin Zheng
6763255;Md. Zakirul Alam Bhuiyan
6763256;Shaohua Liang
6763257;Xiaofei Xing
6763258;Yufeng Wang
6763259;Akihiro Nakao
6763260;Francis P. Bretherton
6763261;Neng Hou
6763262;Yimin Qiu
6763263;Hadi Salimi
6763264;Mohsen Sharifi
6763265;Angelo Mariano
6763266;Giulio D'Amato
6763267;Fiorenzo Ambrosino
6763268;Giuseppe Aprea
6763269;Francesco Buonocore
6763270;Massimo Celino
6763271;Antonio Colavincenzo
6763272;Marco Fina
6763273;Agostino Funel
6763274;Simone Giusepponi
6763275;Guido Guarnieri
6763276;Filippo Palombi
6763277;Samuele Pierattini
6763278;Giovanni Ponti
6763279;Giuseppe Santomauro
6763280;Giovanni Bracco
6763281;Silvio Migliori
6763282;Geoffrey C. Fox
6763283;Sang Lim
6763284;Marlon E. Pierce
6763285;Charilaos C. Zarakovitis
6763286;Qiang Ni
6763287;Mingdong Tang
6763288;Xiaoling Dai
6763289;Jianxun Liu
6763290;P. A. van Mourik
6763291;Radu Tudoran
6763292;Alexandru Costan
6763293;Olivier Nano
6763294;Ivo Santos
6763295;Hakan Soncu
6763296;Zuoxia Yu
6763297;Qiuliang Xu
6763298;Rupeng Yang
6763299;Geyong Min
6763300;Manuel Pérez
6763301;Inmaculada Coma
6763302;Masao Kato
6763303;Yutaka Yoshida
6763304;Juliana Oliveira de Carvalho
6763305;Fernando Trinta
6763306;Dario Vieira
6763307;Omar Andrés Carmona Cortes
6763308;Peter V. Coveney
6763309;G. Giupponi
6763310;Shantenu Jha
6763311;Steven Manos
6763312;Jon MacLaren
6763313;Stephen Pickles
6763314;R. S. Saksena
6763315;Thomas Soddemann
6763316;James L. Suter
6763317;Mary-Ann Thyveetil
6763318;Stefan J. Zasada
6763319;Antonio Celesti
6763320;Maria Fazio
6763321;Antonino Galletta
6763322;Lorenzo Carnevale
6763323;Massimo Villari
6763324;Victor A. E. de Farias
6763325;Flávio R. C. Sousa
6763326;José Gilvan Rodrigues Maia
6763327;João Paulo Pordeus Gomes
6763328;Javam C. Machado
6763329;Brahim Hamid
6763330;Ahmad Chadi Aljundi
6763331;Jean-Luc Dekeyser
6763332;M. Tahar Kechadi
6763333;Isaac D. Scherson
6763334;Fang Dong
6763335;Junzhou Luo
6763336;Aibo Song
6763337;Jiuxin Cao
6763338;Jun Shen 0001
6763339;Marco Tomassini
6763340;Moshe Sipper
6763341;Mosé Zolla
6763342;Mathieu Perrenoud
6763343;Dongdong Jiao
6763344;Arunkumar N.
6763345;Zhang Wenyu
6763346;Li Beibei
6763347;Zhang Xinlei
6763348;Zhu Guangjian
6763349;Hans-Georg Pagendarm
6763350;Zahir Tari
6763351;Abdulmohsen Almalawi
6763352;Andrzej Goscinski
6763353;Ibrahim Khalil
6763354;Abdun Naser Mahmood
6763355;Gongming Li
6763356;Hong An
6763357;Qi Li
6763358;Bobin Deng
6763359;Wenbo Dai
6763360;Efthymia Tsamoura
6763361;Anastasios Gounaris
6763362;Yannis Manolopoulos
6763363;Christophe Soares
6763364;Rui S. Moreira
6763365;Ricardo Morla
6763366;José Torres
6763367;Pedro Sobral
6763368;M. T. Chu
6763369;F. Diele
6763370;Ivonne Sgura
6763371;Xiaobo Yang
6763372;Mark Hayes
6763373;Karl W. Jenkins
6763374;Stewart Cant
6763375;Saurabh Kumar Garg
6763376;Steven Versteeg
6763377;Jonathan R. M. Hosking
6763378;Edwin P. D. Pednault
6763379;Madhu Sudan
6763380;Xianglin Wei
6763381;Tongxiang Wang
6763382;Chaogang Tang
6763383;Jianhua Fan
6763384;Mohammed Zaki Hasan
6763385;Fadi Al-Turjman
6763386;Roberto Saia
6763387;Salvatore Carta
6763388;Andreas Schreiber
6763389;Thijs Metsch
6763390;Hans-Peter Kersken
6763391;L. T. Wille
6763392;J. L. Rogers
6763393;C. P. Burmester
6763394;R. Gronsky
6763395;Hiroshi Kashiwagi
6763396;Victor E. Malyshkin
6763397;Joe Mambretti
6763398;Mathieu Lemay
6763399;Scott Campbell
6763400;Hervé Guy
6763401;Thomas Tam
6763402;Eric Bernier
6763403;Bobby Ho
6763404;Michel Savoie
6763405;Ronald van der Pol
6763406;Jim Hao Chen
6763407;Fei Yeh
6763408;Sergi Figuerola
6763409;Pau Minoves
6763410;Dimitra Simeonidou
6763411;Eduard Escalona
6763412;Norberto Amaya Gonzalez
6763413;Wolfgang Bziuk
6763414;Dongkyun Kim
6763415;Kwangjong Cho
6763416;Hui-Lan Lee
6763417;Te-Lung Liu
6763418;Won Kim 0002
6763419;Il-Ju Ko
6763420;Jin-Sung Yoon
6763421;Gye-Young Kim
6763422;Bernard Goossens
6763423;David Defour
6763424;Osamu Ammae
6763425;Joseph Korpela
6763426;Takuya Maekawa
6763427;Michiyoshi Kuwahara
6763428;Shigeru Eiho
6763429;H. Howie Huang
6763430;Jeff Magee
6763431;Naranker Dulay
6763432;Weiwei Bai
6763433;Junsheng Ren
6763434;Tieshan Li
6763435;Zehua Guo 0001
6763436;Yang Xu 0010
6763437;Ruoyan Liu
6763438;Andrey Gushchin
6763439;Kuan-yin Chen
6763440;Anwar Walid
6763441;H. Jonathan Chao
6763442;Michael S. H. Heng
6763443;David Vengerov
6763444;Yong Yu
6763445;Lei Niu
6763446;Guomin Yang
6763447;Steve Larkin
6763448;Andrew J. Grant
6763449;W. Terry Hewitt
6763450;Rafael de Oliveira Werneck
6763451;Waldir R. de Almeida
6763452;Bernardo Vecchia Stein
6763453;Daniel V. Pazinato
6763454;Pedro Ribeiro Mendes-Junior
6763455;Otávio Augusto Bizetto Penatti
6763456;Anderson Rocha
6763457;Ricardo da Silva Torres
6763458;Marie-Aude Aufaure
6763459;Raja Chiky
6763460;Olivier Curé
6763461;Houda Khrouf
6763462;Gabriel Képéklian
6763463;Masoom Alam
6763464;Naina Emmanuel
6763465;Tanveer Khan
6763466;Abid Khan
6763467;Nadeem Javaid
6763468;Xingang Liu
6763469;Lingyun Lu
6763470;Zhixin Shen
6763471;Kaixuan Lu
6763472;Yi Liu 0029
6763473;Yinghui Zhang
6763474;Jie Ling
6763475;Zhusong Liu
6763476;Guodong Wang 0002
6763477;Yulei Wu
6763478;Ke Dou
6763479;Yongmao Ren
6763480;Jun Li 0002
6763481;Xi Xiao
6763482;Chunhui Chen 0003
6763483;Runguo Ye
6763484;Yong Jiang
6763485;Zhiyi Hwang
6763486;Shouren Hu
6763487;Michal Wozniak
6763488;Xiuting Tao
6763489;Guoqiang Li 0001
6763490;Hongming Cai
6763491;Wen-Chung Shih
6763492;Chao-Tung Yang
6763493;Shian-Shyong Tseng
6763494;Md. Abdul Hamid
6763495;Mohammad Abdullah-Al-Wadud
6763496;Ahmad Almogren
6763497;Abu Raihan M. Kamal
6763498;Md. Mamun-Or-Rashid
6763499;John K. Tarus
6763500;Zhendong Niu
6763501;Abdallah Yousif
6763502;Victor Chang
6763503;Jianhao Ding
6763504;Dan Li 0012
6763505;Václav Snásel
6763506;Jana Nowaková
6763507;Anthony Simonet
6763508;Matei Ripeanu
6763509;Georgios S. Stamatakos
6763510;Nikolaos K. Uzunoglu
6763511;Konstantinos K. Delibasis
6763512;Mersini Makropoulou
6763513;Nicolaos A. Mouravliansky
6763514;William F. McColl
6763515;M. Eduard Gröller
6763516;Helwig Löffelmann
6763517;Rainer Wegenkittl
6763518;Dayong Gao
6763519;Yohsuke Kinouchi
6763520;K. Ito
6763521;Xueli Zhao
6763522;Olivier Roux 0001
6763523;Cyril Fonlupt
6763524;D. Robillard
6763525;Hatem Ben Sta
6763526;Aart J. C. Bik
6763527;Harry A. G. Wijshoff
6763528;Francisco José García-Peñalvo
6763529;Mark William Johnson
6763530;Gustavo Ribeiro Alves
6763531;Miguel Ángel Conde González
6763532;Markus Nordén
6763533;Sverker Holmgren
6763534;Michael Thuné
6763535;Yulai Yuan
6763536;Yongwei Wu
6763537;Xiao Feng
6763538;Guangwen Yang
6763539;Yongli Cheng
6763540;Fang Wang 0001
6763541;Hong Jiang 0001
6763542;Yu Hua 0001
6763543;Yunxiang Wu
6763544;Tingwei Zhu
6763545;Wenzhong Guo
6763546;Wim Depoorter
6763547;Lan Wang
6763548;Christèle Faure
6763549;Jonathan Cook
6763550;Roger J. Hubbold
6763551;Martin J. Keates
6763552;Martin Alt
6763553;Sarbani Roy
6763554;Nandini Mukherjee
6763555;Jirí Nedoma
6763556;Hans-Peter Wiendahl
6763557;R. Garlichs
6763558;Heather M. Liddell
6763559;Jesús Peral
6763560;Antonio Ferrández
6763561;David Gil
6763562;Vladislav A. Karbovskii
6763563;Daniil V. Voloshin
6763564;Andrey Karsakov
6763565;Alexey Bezgodov
6763566;Carlos Gershenson
6763567;Jimmy Secretan
6763568;Michael Georgiopoulos
6763569;Anna Koufakou
6763570;Kelvin Cardona
6763571;Abdulsalam Yassine
6763572;Shailendra Singh 0007
6763573;M. Shamim Hossain
6763574;Ghulam Muhammad
6763575;Christian Wieners
6763576;Martin Ammann
6763577;Wolfgang Ehlers
6763578;Adriana Iamnitchi
6763579;Laizhong Cui
6763580;Wenyuan Huang
6763581;Qiao Yan
6763582;F. Richard Yu
6763583;Zhenkun Wen
6763584;Nan Lu
6763585;Farag Azzedin
6763586;Mohammed Onimisi Yahaya
6763587;Joseph P. Macker
6763588;Y. Sreenivasa Rao
6763589;Daniel Etiemble
6763590;Jean-Claude Syre
6763591;XinDi Ma
6763592;Qi Jiang 0001
6763593;Sheng Gao
6763594;Paolo Trunfio
6763595;Harris Papadakis
6763596;Paraskevi Fragopoulou
6763597;Matteo Mordacchini
6763598;M. Pennanen
6763599;Konstantin Popov
6763600;Vladimir Vlassov
6763601;Seif Haridi
6763602;Chong Zhang
6763603;Marco Mazzucco
6763604;Robert L. Grossman
6763605;Mubashir Husain Rehmani
6763606;Arjan J. H. Peddemors
6763607;Roberto Morabito
6763608;Riccardo Petrolo
6763609;Valeria Loscrì
6763610;Nathalie Mitton
6763611;Jan Gmys
6763612;Mohand-Said Mezmaz
6763613;Daniel Tuyttens
6763614;Johannes Linden
6763615;Guy Lonsdale
6763616;Hubert Ritzdorf
6763617;Anton Schüller
6763618;Shahrouz Aliabadi
6763619;Andrew Johnson
6763620;Bruce Zellars
6763621;Ade Abatan
6763622;Charlie Berger
6763623;Craig Anderson 0001
6763624;Jean-Loup Baer
6763625;David A. Padua
6763626;Rongjun Xie
6763627;Shahriar Badsha
6763628;John D. Garofalakis
6763629;Eleftherios Stergiou
6763630;Maciej Drozdowski
6763631;Jedrzej M. Marszalkowski
6763632;Jakub Marszalkowski
6763633;Yulai Xie
6763634;Zhipeng Tan
6763635;Junzhe Zhou
6763636;Raimundo Díaz-Díaz
6763637;Luis Muñoz
6763638;Daniel Perez González
6763639;Barbara Pes
6763640;Cesar Sanín
6763641;Haoxi Zhang
6763642;Syed Imran Shafiq
6763643;Mohammad Maqbool Waris
6763644;Caterine Silva de Oliveira
6763645;Edward Szczerbicki
6763646;William Hoarau
6763647;Sébastien Tixeuil
6763648;Fabien Vauchelles
6763649;Zhigang Liu
6763650;Jinkuan Wang
6763651;Yanbo Xue
6763652;Dawid Polap
6763653;Marcin Wozniak
6763654;Robertas Damasevicius
6763655;Patrick Biget
6763656;Patrick George
6763657;Jean-Jacques Vandewalle
6763658;Richard Hughes-Jones
6763659;Steve Parsley
6763660;Ralph Spencer
6763661;Yong Xue
6763662;Xiangyu Sheng
6763663;Narayana Jayaram
6763664;Hong Zhong 0001
6763665;Yaming Fang
6763666;Jie Cui 0004
6763667;George A. Gravvanis
6763668;John P. Morrison
6763669;Heinz Stockinger
6763670;Sheng Uei Guan
6763671;Tianhan Wang
6763672;Sim Heng Ong
6763673;Brian Tierney
6763674;Mehmet Balman
6763675;Nikos Alexandris
6763676;Mike Burmester
6763677;Vassilios Chrissikopoulos
6763678;Yvo Desmedt
6763679;Ponnuram Balakrishnan
6763680;Thamarai Selvi Somasundaram
6763681;Jürgen Landauer
6763682;Angela Rösch
6763683;Andreas Simon
6763684;Erik Torres
6763685;Damià Segrelles
6763686;Ignacio Blanquer
6763687;Vicente Hernández
6763688;Gabriel Mateescu
6763689;Wolfgang Gentzsch
6763690;Calvin J. Ribbens
6763691;Jesús Montes
6763692;Alberto Sánchez 0001
6763693;Bunjamin Memishi
6763694;María S. Pérez
6763695;Preetam Ghosh
6763696;Eryun Liu
6763697;Heng Zhao
6763698;Jimin Liang
6763699;Liaojun Pang
6763700;Hongtao Chen
6763701;Jie Tian 0001
6763702;Haibin Cai
6763703;Chao Peng
6763704;Linhua Jiang
6763705;Fu-Ching Wang
6763706;Chun-Hung Wen
6763707;Chih-Yuan Cheng
6763708;Meng-Huang Lee
6763709;Tzu-How Lin
6763710;Szu-Chi Wang
6763711;Yen-Jen Oyang
6763712;Víctor Robles
6763713;José M. Peña 0002
6763714;Christian Vecchiola
6763715;Rodrigo N. Calheiros
6763716;Dileban Karunamoorthy
6763717;Cho-Li Wang
6763718;Anthony T. C. Tam
6763719;Benny Wang-Leung Cheung
6763720;Wenzhang Zhu
6763721;David C. M. Lee
6763722;Sain Saginbekov
6763723;Zsolt Németh
6763724;Dick H. J. Epema
6763725;Miron Livny
6763726;R. van Dantzig
6763727;X. Evers
6763728;Jim Pruyne
6763729;Byungoh Ahn
6763730;Seong-Jin Ahn
6763731;Jin-Wook Chung
6763732;Anton Spivak
6763733;Andrew Razumovskiy
6763734;Denis A. Nasonov
6763735;Alexander Boukhanovsky
6763736;Anton Redice
6763737;Riichi Takahashi
6763738;Maroua Meddeb
6763739;Amine Dhraief
6763740;Abdelfettah Belghith
6763741;Thierry Monteil 0001
6763742;Sofien Gannouni
6763743;David A. Dixon
6763744;Harold J. Raveché
6763745;Elif Dede
6763746;Zacharia Fadika
6763747;Madhusudhan Govindaraju
6763748;Lavanya Ramakrishnan
6763749;Konstantinos Douzis
6763750;Stelios Sotiriadis
6763751;Euripides G. M. Petrakis
6763752;Cristiana Amza
6763753;Junchao Wang
6763754;Arie Taal
6763755;Paul Martin 0002
6763756;Yang Hu
6763757;Huan Zhou
6763758;Jianmin Pang
6763759;Byoung-Hoon Lee
6763760;Sung-Hwa Lim
6763761;Jai-Hoon Kim
6763762;M. Anwar Hossain 0001
6763763;Abdullah S. Alghamdi
6763764;Shuyou Li
6763765;Binheng Song
6763766;George Angelos Papadopoulos
6763767;Qun Jin
6763768;Aleksander Byrski
6763769;Katarzyna Rycerz
6763770;John Hughes
6763771;Kevin Hammond
6763772;Minh Tran
6763773;Amitava Datta
6763774;Nick Lowe
6763775;Shashank Gupta 0002
6763776;Brij Bhooshan Gupta
6763777;Pooja Chaudhary
6763778;Roger Les Cottrell
6763779;Connie Logg
6763780;Jirí Navrátil 0003
6763781;Kai Wang
6763782;Jianhua Li
6763783;Li Pan
6763784;Loredana Vamanu
6763785;Cosmin Vârlan
6763786;John Panneerselvam
6763787;Lu Liu 0001
6763788;Adrián Arenal Pereira
6763789;Jordán Pascual Espada
6763790;Rubén González Crespo
6763791;Sergio Ríos Aguilar
6763792;Chia-Ming Wu
6763793;Hsin-Yu Chan
6763794;Konstantinos Karasavvas
6763795;Pilar Herrero
6763796;Antonio Pérez
6763797;Romain Giot
6763798;Mohamad El-Abed
6763799;Christophe Rosenberger
6763800;P. Pouzet
6763801;J. Paris
6763802;V. Jorrand
6763803;Chafika Benzaid
6763804;Karim Lounis
6763805;Ameer Al-Nemrat
6763806;Nadjib Badache
6763807;Mamoun Alazab
6763808;Cristian Borcea
6763809;Arnab Deb Gupta
6763810;Yuriy Polyakov
6763811;Kurt Rohloff
6763812;Gerard W. Ryan
6763813;Fahimeh Yazdanpanah
6763814;Carlos Álvarez 0001
6763815;Daniel Jiménez-González
6763816;Mateo Valero
6763817;Helen Wright
6763818;Robin H. Crompton
6763819;Sanjay Kharche
6763820;Petra Wenisch
6763821;Alexandros Evangelidis
6763822;Rami Bahsoon
6763823;Sape J. Mullender
6763824;Weiwei Yuan
6763825;Kangya He
6763826;Guangjie Han
6763827;Donghai Guan
6763828;Asad Masood Khattak
6763829;Chuan Zhang
6763830;Liehuang Zhu
6763831;Chang Xu 0004
6763832;Yi Luo 0002
6763833;D. Manivannan 0001
6763834;Ayoub Bahnasse
6763835;Fatima Ezzahraa Louhab
6763836;Hafsa Ait Oulahyane
6763837;Mohamed Talea
6763838;Assia Bakali
6763839;Giuseppe Caggianese
6763840;Luigi Gallo
6763841;Pietro Neroni
6763842;Qutaibah M. Malluhi
6763843;Tamer Elsayed
6763844;Michal Batko
6763845;David Novak
6763846;Fabrizio Falchi
6763847;Pavel Zezula
6763848;Rui Tang
6763849;Simon Fong
6763850;Lucas Zamboulis
6763851;Nigel J. Martin 0001
6763852;Alexandra Poulovassilis
6763853;Huda Hallawi
6763854;Jörn Mehnen
6763855;Hongmei He
6763856;Paul Anderson 0001
6763857;David Bolton
6763858;Paul H. J. Kelly
6763859;Ruey-Kai Sheu
6763860;Yue-Shan Chang
6763861;Shyan-Ming Yuan
6763862;Rosy Aoun
6763863;Chinwe E. Abosi
6763864;Elias A. Doumith
6763865;Reza Nejabati
6763866;Cheng Guo
6763867;Ningqi Luo
6763868;Yingmo Jie
6763869;Yuanfang Chen
6763870;Bin Feng
6763871;Muhammad Alam
6763872;Constantine Bekas
6763873;Effrosini Kokiopoulou
6763874;Efstratios Gallopoulos
6763875;Reginaldo Ré
6763876;Rômulo Manciola Meloca
6763877;Douglas Nassif Roma Junior
6763878;Marcelo Alexandre da Cruz Ismael
6763879;Gabriel Costa Silva
6763880;Chang Cai
6763881;Ke Zeng
6763882;Lin Tang
6763883;Weizhou Peng
6763884;Jiaqing Yan
6763885;Xiaoli Li 0002
6763886;Sugam Sharma
6763887;Rafael Menéndez de Llano
6763888;José Luis Bosque
6763889;Saber Amri
6763890;Fekher Khelifi
6763891;Abbas Bradai
6763892;Med Lassaad Kaddachi
6763893;Mohamed Atri
6763894;Bin Cao 0005
6763895;Jianwei Zhao
6763896;Xin Liu
6763897;Xinyuan Kang
6763898;Shan Yang
6763899;Kai Kang
6763900;Ming Yu
6763901;Jordi Arjona Aroca
6763902;Antonio Fernández Anta
6763903;Miguel A. Mosteiro
6763904;Christopher Thraves
6763905;Lin Wang
6763906;Chao Chen
6763907;Jun Zhang 0010
6763908;Jonathan Oliver
6763909;Jin Li 0002
6763910;Xiaofeng Chen 0001
6763911;Zheli Liu
6763912;Chunfu Jia
6763913;Gangzhao Lu
6763914;Weizhe Zhang
6763915;Hui He
6763916;Tomasz Gubala
6763917;Michal Kapalka
6763918;Maciej Malawski
6763919;Pablo Basanta-Val
6763920;Andy J. Wellings
6763921;Neil C. Audsley
6763922;Donald E. Walker
6763923;Volker Sander
6763924;Dietmar W. Erwin
6763925;Valentina Huber
6763926;Saeed Sharifian
6763927;Seyed A. Motamedi
6763928;Christopher Smowton
6763929;Andoena Balla
6763930;Demetris Antoniades
6763931;Crispin J. Miller
6763932;George Pallis
6763933;Despina Polemi
6763934;Luiz Satoru Ochi
6763935;Dalessandro Soares Vianna
6763936;Lúcia Maria de A. Drummond
6763937;André O. Victor
6763938;Mingrui Wang
6763939;Nan Luo
6763940;Vitor Barbosa C. Souza
6763941;Sergio Sánchez-López
6763942;Jordi Garcia
6763943;Ana Juan Ferrer
6763944;Yezheng Liu
6763945;Tingting Zhu
6763946;Yuanchun Jiang
6763947;Xiao Liu 0004
6763948;Yali Liu
6763949;Martianus Frederic Ezerman
6763950;Huaxiong Wang
6763951;Ketan Maheshwari
6763952;Eun-Sung Jung
6763953;Jiayuan Meng
6763954;Vitali A. Morozov
6763955;Venkatram Vishwanath
6763956;Rajkumar Kettimuthu
6763957;Richard Olaniyan
6763958;Olamilekan Fadahunsi
6763959;Muthucumaru Maheswaran
6763960;Mohamed Faten Zhani
6763961;Ali Asghar Rahmanian
6763962;Mostafa Ghobaei Arani
6763963;Sajjad Tofighy
6763964;Beom-Hwan Chang
6763965;Dong-Soo Kim
6763966;Hyun-Ku Kim
6763967;Jung-Chan Na
6763968;Tai-Myoung Chung
6763969;Leonardo Aniello
6763970;M. J. Gillan
6763971;Georg Grossmann
6763972;Yun Yang 0001
6763973;Markus Stumptner
6763974;Michael Schrefl
6763975;Thomas Reiter
6763976;Ciprian-Petrisor Pungila
6763977;Mario Reja
6763978;Viorel Negru
6763979;Guipeng Liu
