:END_ID;:START_ID;volumeNo:int;year:int
4372;9046537;3;2003
18352;9046541;3;2010
891;9046529;5;1988
11773;9046527;5;2018
4946;9046526;4;2016
11176;9046527;3;2011
12537;9046536;1;2014
10610;9046536;3;2013
4301;9046530;3;2000
5122;9046532;1;2018
6009;9046543;1;2008
6858;9046535;2;1986
6645;9046526;5;2019
11178;9046543;1;2015
12356;9046544;4;2017
9718;9046538;3;2006
2583;9046541;2;2005
11396;9046534;4;2012
11913;9046534;2;2004
1735;9046541;4;2015
5538;9046535;3;2014
6619;9046534;2;2016
3166;9046530;4;2013
4952;9046541;5;2012
14605;9046532;4;2006
6588;9046537;2;2015
19269;9046534;4;2008
15129;9046531;2;1991
456;9046541;2;2016
400;9046529;4;1980
901;9046533;3;1990
7623;9046543;4;2018
16593;9046527;5;2015
3250;9046536;3;2013
2116;9046526;5;2013
2897;9046534;2;2013
10293;9046542;3;2018
14138;9046527;2;2013
4622;9046526;2;2017
16846;9046542;4;2011
18093;9046538;4;2014
12053;9046537;1;1999
5124;9046529;1;1989
15790;9046530;4;2015
8786;9046532;3;2018
23;9046536;4;1986
18825;9046536;1;2014
9846;9046543;5;2002
7839;9046530;4;2014
31;9046531;5;1974
6217;9046535;3;2015
13894;9046543;2;2004
13836;9046535;4;1999
9436;9046532;5;2008
15994;9046536;1;2019
957;9046530;2;1982
7615;9046524;2;1995
10495;9046528;5;2013
14650;9046535;4;1996
6715;9046542;2;2019
19132;9046543;3;2004
18018;9046539;2;2012
7204;9046532;1;2011
306;9046534;5;1985
14648;9046543;4;2001
5532;9046528;3;2017
5300;9046537;3;2018
1905;9046536;1;2018
18832;9046532;3;2011
6653;9046528;5;2015
18457;9046534;2;2015
2249;9046527;5;2005
3999;9046530;2;2008
7292;9046530;4;1987
12903;9046535;5;2012
3080;9046525;5;2015
7517;9046524;2;2013
11682;9046524;5;2017
5530;9046533;1;2019
6510;9046543;5;2018
6573;9046529;5;2014
2334;9046536;2;2018
17750;9046529;4;2010
1014;9046527;5;1983
9197;9046524;4;2008
5954;9046543;2;1989
8852;9046539;4;2017
15760;9046543;2;1995
4218;9046544;2;2017
6784;9046528;1;2018
17683;9046527;5;2007
18553;9046532;5;1999
13905;9046527;4;1992
765;9046538;3;1992
2526;9046529;1;2001
17662;9046535;1;2012
1821;9046527;1;2008
2029;9046543;5;2008
7774;9046530;1;2018
789;9046531;5;1991
164;9046535;3;2002
10360;9046543;3;2009
14830;9046528;5;2011
14179;9046528;3;2011
19825;9046541;2;2017
19658;9046528;5;2014
1002;9046544;1;1984
7762;9046531;3;2013
2401;9046535;3;2004
5315;9046529;1;2016
4852;9046543;5;2018
5607;9046531;3;2018
1124;9046531;3;2014
3673;9046537;1;2003
9801;9046539;3;2003
5649;9046524;2;2016
2283;9046531;1;2018
12770;9046534;1;2006
17543;9046535;4;2012
4745;9046529;3;1989
6348;9046533;3;1990
12454;9046537;1;2007
6105;9046539;1;2017
10967;9046532;1;2011
6650;9046534;4;1994
18288;9046532;1;2014
18145;9046544;4;2019
15351;9046525;5;2016
8455;9046533;1;1998
15263;9046528;3;2015
13478;9046535;5;2018
13847;9046536;2;2015
11558;9046541;3;2016
17900;9046543;4;2008
11819;9046525;3;1994
10282;9046533;3;2009
13778;9046526;5;2013
13800;9046532;4;2015
11427;9046526;2;2007
9499;9046526;4;2007
8426;9046533;4;2014
2033;9046531;2;2015
9222;9046528;4;2018
3788;9046540;1;2003
12634;9046524;4;2003
8100;9046538;4;1995
4598;9046535;1;2019
14398;9046543;5;2010
16111;9046527;3;2007
3411;9046543;3;2007
19143;9046527;5;2017
10089;9046543;5;2003
1207;9046532;5;1998
6601;9046540;3;2014
1057;9046524;5;1977
7120;9046532;5;2012
1575;9046529;5;2013
18055;9046536;1;2019
5390;9046539;5;1990
17696;9046541;4;2001
1369;9046537;5;1996
8530;9046526;3;2001
13993;9046534;3;2011
5123;9046530;4;1993
4211;9046542;5;2018
1826;9046532;5;2014
8473;9046524;3;2017
10105;9046534;2;2005
171;9046530;3;2003
14232;9046532;2;1995
8598;9046534;3;2012
11855;9046541;5;1995
2104;9046539;1;2011
3604;9046530;5;2016
11226;9046530;2;2013
4089;9046540;5;2001
19187;9046544;4;2016
11669;9046537;2;2011
3105;9046529;2;2016
19194;9046527;4;2009
8735;9046530;1;2009
13830;9046536;3;2012
8081;9046525;3;2003
11008;9046538;3;2008
224;9046533;2;2017
15959;9046532;1;1996
11092;9046532;5;2012
18488;9046532;1;2008
18030;9046542;1;2006
18847;9046542;5;2016
5876;9046538;1;2016
19484;9046525;4;2017
17884;9046528;1;2001
14162;9046542;5;1991
14619;9046531;4;2003
184;9046540;4;1981
18476;9046538;5;2019
8701;9046539;5;2010
17305;9046539;4;2016
4446;9046539;4;2017
14776;9046529;5;2000
538;9046535;3;1989
8582;9046526;3;2012
17370;9046527;1;2018
13612;9046539;3;2009
10329;9046540;4;2008
2448;9046544;1;2015
17052;9046532;4;2018
15114;9046526;5;2012
15965;9046529;2;2019
9031;9046544;2;2015
5623;9046541;5;2011
12120;9046536;2;1989
6856;9046542;1;2019
17870;9046543;4;2014
17056;9046529;1;2011
16044;9046533;3;2002
13075;9046534;5;2005
16241;9046527;4;2009
8875;9046529;4;2015
11259;9046544;4;2004
7154;9046543;3;2010
11984;9046534;5;2016
18026;9046534;3;2012
340;9046544;5;1996
1138;9046544;1;2001
4033;9046537;3;2013
4597;9046528;1;2017
5793;9046528;3;1996
2356;9046528;2;2018
2173;9046533;1;2011
16082;9046539;1;2016
5979;9046537;3;2005
11113;9046534;2;2014
14841;9046537;3;1990
15153;9046524;5;2013
6281;9046539;2;2018
3965;9046535;3;2013
4942;9046538;2;2015
14859;9046531;4;2003
2346;9046534;5;2010
18598;9046531;3;2019
3618;9046540;4;2014
14898;9046535;4;1990
8145;9046536;3;1990
11116;9046526;3;2014
1293;9046540;2;1996
13220;9046538;4;1998
11873;9046527;3;2006
13227;9046537;2;2013
17527;9046544;1;2003
10214;9046528;5;2005
193;9046540;2;1980
6835;9046540;2;2018
11739;9046541;4;2012
10471;9046543;4;2014
11776;9046528;5;2014
13401;9046540;1;2008
16512;9046526;4;2006
11489;9046542;2;2011
9584;9046526;4;2005
11180;9046530;4;2008
5966;9046526;4;2008
18789;9046537;1;1996
13261;9046543;5;2006
10067;9046540;1;2010
3335;9046538;5;2008
16191;9046529;4;2016
4589;9046542;5;2013
15894;9046542;2;2015
13586;9046527;1;1996
15684;9046544;5;2008
11147;9046533;3;2018
6026;9046544;1;2008
10171;9046526;3;2008
6709;9046529;3;2019
11665;9046540;5;2001
18012;9046534;3;2015
1560;9046536;5;2013
19259;9046532;2;2016
7381;9046536;1;2018
11566;9046535;1;2002
18812;9046544;1;2019
4302;9046529;5;1987
8609;9046525;4;2012
11594;9046533;3;2012
9630;9046533;3;2018
13439;9046540;3;2014
570;9046530;4;1982
11704;9046539;1;2016
15482;9046524;4;2003
1917;9046532;1;2015
17919;9046543;5;2018
19362;9046530;5;2014
12647;9046544;3;1995
4178;9046540;2;2019
1404;9046543;1;1999
9174;9046543;1;2014
12597;9046537;5;2008
8430;9046535;1;2007
16021;9046535;2;2005
12348;9046544;2;2018
12862;9046524;2;2017
1140;9046538;1;1987
16775;9046528;2;2016
3750;9046532;4;2007
8048;9046535;3;2018
12894;9046537;5;1991
3804;9046543;2;2005
6894;9046540;5;2018
8157;9046535;4;2018
8025;9046528;4;2006
17065;9046537;1;2017
7907;9046533;4;2013
15042;9046543;2;2001
9915;9046537;3;2010
14404;9046528;4;2017
12881;9046529;5;1989
12901;9046536;4;2003
3260;9046539;1;2004
15399;9046538;3;2016
10122;9046524;5;2002
4287;9046532;3;2011
19723;9046543;5;2018
7159;9046535;5;2014
2941;9046525;4;2005
3362;9046529;1;2002
19150;9046537;2;2009
876;9046536;5;1976
5034;9046542;2;2009
19015;9046524;2;2018
9815;9046531;1;2009
4270;9046534;1;2005
18452;9046532;2;1993
7106;9046541;2;2013
11664;9046526;4;2001
15188;9046537;4;2012
5092;9046529;5;2002
4110;9046535;1;2019
18882;9046531;1;2017
19582;9046535;1;1993
17465;9046530;3;2006
13257;9046538;5;2007
17688;9046544;1;2015
17687;9046533;3;2016
15556;9046541;5;2015
16345;9046526;2;2011
8138;9046526;3;2018
17727;9046543;5;2006
18607;9046532;1;2019
2022;9046530;2;2017
11475;9046532;3;2011
266;9046543;5;1974
19240;9046534;4;2004
5842;9046525;3;2006
6080;9046524;5;2004
9927;9046532;1;2000
15303;9046534;3;2006
7692;9046536;2;2017
12695;9046527;3;2015
17258;9046542;3;2007
4159;9046542;5;2006
3405;9046532;2;2013
4510;9046534;4;2010
11848;9046525;4;2015
3899;9046538;1;2014
15992;9046533;1;2015
729;9046528;4;1983
16355;9046535;3;2008
4133;9046544;3;2008
12641;9046537;4;2015
13243;9046531;5;2005
10126;9046539;4;2007
7242;9046529;4;2019
18813;9046525;2;2010
12996;9046541;4;1990
17799;9046538;5;2012
14273;9046540;5;1995
7012;9046538;5;2008
16183;9046537;3;2010
4299;9046530;1;2019
7518;9046524;1;2019
4413;9046535;2;2017
11821;9046544;3;2017
4436;9046528;4;2016
8307;9046535;1;2017
7056;9046538;2;1986
7192;9046525;4;2012
11996;9046538;1;2018
12582;9046542;1;2005
5309;9046531;1;2010
7718;9046532;5;2017
8969;9046539;5;2009
16867;9046534;4;2012
5750;9046544;5;2004
3861;9046529;5;2003
18741;9046532;4;2010
9967;9046532;3;2001
2457;9046533;5;2004
2259;9046532;3;2004
9747;9046535;4;2010
4666;9046535;3;1989
8677;9046530;4;2010
1800;9046539;1;2008
19646;9046535;1;2015
10147;9046531;3;2005
16884;9046536;3;2011
9431;9046542;3;2011
5906;9046529;1;2018
16653;9046534;2;2017
17451;9046536;3;2018
13322;9046537;4;2006
9426;9046539;5;2011
12609;9046540;1;2004
2019;9046537;4;2006
15803;9046536;5;2001
4619;9046527;4;2017
17846;9046526;3;2012
11063;9046531;1;1999
17074;9046531;3;2001
9728;9046526;3;2008
15929;9046543;4;2012
11446;9046533;1;1994
10952;9046537;3;2007
11186;9046540;1;2005
4254;9046540;3;2016
11237;9046538;1;2007
10431;9046530;5;2006
4787;9046536;5;2014
19595;9046527;3;2014
11505;9046527;4;2015
654;9046532;2;2005
1151;9046533;1;1980
11746;9046537;4;2016
16323;9046533;2;2010
8839;9046533;1;2017
5295;9046533;3;2010
15411;9046541;2;1992
4715;9046537;5;2010
6708;9046524;4;2013
14827;9046534;4;2000
6406;9046543;4;2018
2314;9046527;5;2007
13683;9046529;4;2009
12216;9046524;4;2012
2208;9046527;5;2015
15344;9046541;2;1998
6917;9046529;1;1999
8321;9046543;5;2017
11709;9046531;1;2015
11318;9046528;5;2008
8023;9046527;1;2012
5210;9046541;3;2010
8366;9046543;5;2018
605;9046540;5;1981
3014;9046537;1;2011
16508;9046529;2;2015
8728;9046538;1;2017
856;9046544;5;1985
8120;9046529;5;2019
8229;9046525;3;2017
12327;9046533;2;2015
14990;9046541;4;2012
13712;9046533;2;2016
11522;9046542;5;2013
10918;9046544;2;2017
5355;9046538;2;2018
1699;9046527;3;2018
2984;9046535;5;2016
6475;9046542;4;2010
4681;9046538;3;2007
15242;9046532;1;2013
11952;9046538;5;2008
3142;9046544;5;2018
12725;9046530;4;1999
9836;9046532;2;2011
3390;9046524;2;2018
7994;9046538;4;2015
18694;9046525;4;2015
1321;9046537;3;2002
1923;9046542;2;2017
19400;9046538;2;2000
1333;9046543;3;2003
4183;9046538;3;2002
13434;9046542;2;2016
15471;9046535;1;2018
7259;9046529;5;2004
2532;9046530;4;2006
14082;9046540;4;2013
18426;9046532;4;2004
214;9046536;4;1998
328;9046535;5;1977
1991;9046539;1;2018
8361;9046533;5;1998
1044;9046524;4;1997
10269;9046524;5;2010
16868;9046532;1;2007
640;9046535;5;2010
1702;9046533;4;2007
1144;9046537;5;1997
11127;9046531;1;2012
7026;9046525;2;2001
13327;9046535;3;2011
5144;9046530;2;2019
14013;9046540;5;1994
4609;9046532;2;2002
9854;9046535;1;2017
11604;9046535;2;2006
18518;9046528;2;1996
11087;9046530;2;2015
12146;9046537;1;2000
1246;9046540;5;1987
4080;9046541;1;2018
9285;9046533;2;2012
11686;9046541;1;1996
6493;9046541;4;2010
18279;9046542;3;1993
17804;9046528;3;2017
10074;9046527;1;2013
17896;9046533;5;2011
11595;9046535;2;2014
1379;9046525;4;1998
6115;9046537;5;2011
11095;9046538;3;2014
14893;9046544;5;1994
8599;9046534;3;2018
17275;9046542;1;2017
3217;9046531;1;2002
4088;9046530;5;2004
18484;9046531;2;2014
16427;9046532;2;2011
18863;9046525;4;2007
8330;9046524;5;2005
7499;9046531;1;2009
3429;9046539;2;2013
3228;9046534;1;2013
19245;9046526;2;2004
15973;9046525;2;1992
2242;9046535;1;2017
18939;9046527;5;2011
16735;9046542;4;1990
12385;9046532;1;2010
1103;9046534;4;1978
11648;9046541;1;2011
13805;9046530;4;1989
11507;9046529;2;2016
18274;9046524;2;2018
4120;9046535;5;1988
14306;9046534;4;2016
5639;9046541;3;2011
5504;9046528;2;2018
2200;9046536;2;2016
8848;9046537;2;2016
14540;9046524;2;2010
8827;9046525;1;2010
712;9046536;1;2014
2381;9046526;3;2015
18610;9046529;5;2010
13274;9046541;2;2008
7018;9046542;2;2011
6173;9046537;2;2000
234;9046537;3;2000
2537;9046534;2;2003
4360;9046541;4;2018
1190;9046527;4;1990
15249;9046541;5;2000
443;9046525;1;2000
3297;9046534;1;2015
15692;9046537;4;2017
2080;9046534;2;2006
12619;9046541;3;2015
16623;9046543;5;2012
55;9046534;4;1994
12375;9046540;4;2001
8231;9046531;3;2013
10007;9046529;5;2006
7404;9046536;5;2006
6975;9046532;5;2019
11326;9046531;1;2013
8233;9046532;4;2018
19409;9046541;1;1999
7555;9046529;3;2015
10909;9046539;2;1998
15791;9046533;2;2017
43;9046528;2;1981
14571;9046541;3;1994
9488;9046531;4;2012
16298;9046537;4;2018
5451;9046532;4;2018
10949;9046536;3;2004
2512;9046535;1;2011
5250;9046525;2;2018
8496;9046536;4;2012
15159;9046532;3;2014
16561;9046532;3;2009
17555;9046531;1;2013
12452;9046538;2;2011
1510;9046534;5;2015
11889;9046524;3;2013
18840;9046525;2;2015
2378;9046527;1;2010
3892;9046533;2;2004
11867;9046524;1;1998
7432;9046530;2;2015
15085;9046543;5;2017
18968;9046534;2;2014
17923;9046526;5;2014
11641;9046540;1;2018
4126;9046541;2;2014
14022;9046542;1;2012
12573;9046526;4;2002
11231;9046524;5;2011
2257;9046543;2;2003
230;9046527;3;1996
16340;9046541;2;2018
17756;9046537;5;2012
7361;9046534;3;2011
2320;9046539;5;2019
10990;9046543;3;2016
66;9046540;4;1996
19264;9046537;4;2015
5701;9046533;4;2007
2155;9046535;1;2012
10004;9046538;1;2006
8290;9046531;2;2014
12776;9046524;2;2008
18727;9046535;4;1989
3060;9046525;4;2008
6452;9046543;5;2007
13180;9046529;2;2016
10602;9046525;2;2002
1838;9046539;2;2014
8508;9046528;3;2005
12362;9046529;5;2014
12568;9046543;4;2000
7723;9046526;3;2019
7601;9046540;5;2010
3632;9046528;2;2018
14742;9046529;5;2006
18520;9046527;1;1990
1485;9046531;5;1986
10721;9046527;4;2014
4970;9046532;2;2012
18302;9046535;3;1987
16482;9046539;5;2017
11572;9046542;4;2008
13135;9046538;2;2000
8933;9046526;4;24
5460;9046526;5;2012
16380;9046543;2;2000
6018;9046542;1;2005
2459;9046524;2;2016
15986;9046542;3;2016
15878;9046541;3;1994
3446;9046538;1;2017
18987;9046526;3;2010
4903;9046541;3;2018
8762;9046543;4;2017
19498;9046532;2;1999
13769;9046530;3;2016
13258;9046530;1;2007
1532;9046537;1;2018
11563;9046529;5;2008
17395;9046524;4;2018
16216;9046526;1;2002
6127;9046537;2;2003
3793;9046535;1;2003
8757;9046533;4;2006
14460;9046541;1;1997
8600;9046528;5;2018
6396;9046524;2;2018
1067;9046532;1;1992
13896;9046534;1;2001
11925;9046537;2;1996
13017;9046525;4;2018
9614;9046526;4;2004
8709;9046538;2;2005
4170;9046524;1;2014
12943;9046530;3;1999
3815;9046534;1;2014
14689;9046537;4;2012
4425;9046535;4;2018
9679;9046525;3;2007
11543;9046529;1;2004
14854;9046541;3;1994
5099;9046541;3;2012
6822;9046539;3;2009
11221;9046536;2;2006
8257;9046539;1;2004
7397;9046540;1;2017
12005;9046540;2;2003
2347;9046544;3;2007
8178;9046530;4;1989
15133;9046530;1;1989
9327;9046537;4;2011
999;9046525;1;1979
14144;9046533;4;1994
4220;9046539;2;2018
19729;9046536;3;2015
10738;9046541;4;2004
4514;9046538;5;2014
13608;9046524;1;2009
3936;9046537;4;2012
18710;9046533;2;2017
16574;9046529;4;2015
16113;9046537;2;2017
11743;9046531;1;2015
14091;9046526;1;2017
2871;9046542;5;2015
16662;9046544;5;2018
12629;9046537;4;2006
1482;9046539;2;1977
13705;9046525;2;2012
1782;9046531;5;2005
7997;9046535;3;2017
9038;9046534;5;2005
18904;9046531;5;2005
4389;9046531;5;1985
7045;9046542;1;2003
17724;9046544;2;2008
7866;9046531;1;2018
9060;9046525;4;2019
11135;9046527;5;2008
1260;9046538;5;1994
12711;9046535;1;2002
7507;9046537;4;1984
13433;9046532;1;2009
17055;9046534;5;2003
9594;9046525;5;2011
19402;9046528;2;2000
5573;9046528;2;2018
11486;9046527;3;1994
6590;9046526;3;2003
5244;9046539;1;2017
4424;9046539;4;2010
7673;9046530;5;2014
5114;9046542;4;2018
4618;9046544;2;1998
12865;9046529;1;2007
8406;9046530;4;2001
3589;9046541;1;2009
12588;9046531;4;2003
13859;9046533;1;2006
7060;9046543;2;2019
15826;9046527;1;2017
6093;9046533;2;2018
14759;9046541;1;2009
12837;9046531;5;2014
9596;9046526;4;2004
5845;9046534;5;2016
12140;9046525;3;1995
14393;9046543;5;2010
9581;9046537;2;2011
12942;9046539;1;2009
9427;9046543;4;2010
8529;9046543;3;2011
12137;9046538;4;2014
13289;9046539;3;2006
19662;9046540;3;2017
9877;9046543;2;2005
9157;9046535;1;2019
19501;9046525;5;2017
13591;9046524;5;2003
1127;9046527;4;1972
7818;9046537;3;2013
17592;9046530;2;2018
1501;9046541;3;1988
17277;9046541;3;2018
7963;9046531;5;2011
14345;9046534;5;2014
3772;9046533;3;2003
8141;9046536;5;2001
18446;9046526;5;1996
2967;9046541;5;2018
18973;9046541;1;2013
13976;9046541;2;1997
14054;9046533;2;2008
13214;9046530;1;2000
2946;9046530;5;2015
7549;9046543;4;2019
7672;9046529;3;2006
6295;9046542;1;2009
17335;9046526;4;1996
8312;9046542;1;2011
