:END_ID;city:string;:START_ID;editionNo:int;year:int
11998;New York;100000005;1;2010
11999;Bagota;100000004;4;2019
12000;Stockholm;100000003;3;2011
12001;Stockholm;100000002;4;2012
12002;Philadelphia;100000000;4;2002
12004;Philadelphia;100000001;1;2015
12007;New York;100000000;4;2013
12008;Sau Paulo;100000003;4;2011
12010;Beejing;100000003;3;2017
12011;London;100000004;3;2012
12012;Stockholm;100000005;1;2014
12013;Beejing;100000001;5;2008
12014;Sau Paulo;100000003;1;2006
12016;Stockholm;100000006;2;2016
12017;Beejing;100000000;1;2007
12018;Sau Paulo;100000003;1;2001
12019;Beejing;100000005;4;2006
12020;London;100000005;2;2014
12023;Bagota;100000006;4;2013
12025;Philadelphia;100000003;3;2007
12026;Sau Paulo;100000000;4;2011
12027;Stockholm;100000006;4;2017
12029;London;100000002;1;2004
12030;Bagota;100000004;3;2012
12031;Bagota;100000003;4;2004
12032;Stockholm;100000002;2;2013
12034;Philadelphia;100000003;5;2016
12035;Sau Paulo;100000005;4;2017
12040;Stockholm;100000006;4;2017
12041;Philadelphia;100000004;5;2003
12042;London;100000000;2;1999
12044;Stockholm;100000000;1;2009
12045;Beejing;100000004;2;2017
12046;Philadelphia;100000003;3;2006
12047;Mumbai;100000000;2;2005
12048;New York;100000003;3;1992
12049;London;100000003;3;1998
12050;Philadelphia;100000006;5;1993
12051;Sau Paulo;100000001;5;2007
12054;Bagota;100000005;5;1995
12055;New York;100000004;4;1993
12057;Sau Paulo;100000005;4;1998
12059;Bagota;100000002;4;2015
12060;Sau Paulo;100000003;3;2012
12061;London;100000004;3;2002
12062;Beejing;100000001;2;2004
12063;Philadelphia;100000005;2;2013
12064;Bagota;100000003;2;2008
12065;Philadelphia;100000003;1;2019
12066;Sau Paulo;100000002;3;1996
12067;Bagota;100000003;3;2018
12069;Mumbai;100000000;5;2016
12070;Sau Paulo;100000003;3;2013
12071;London;100000001;2;2010
12073;Beejing;100000003;2;2011
12077;Sau Paulo;100000006;4;2005
12078;Philadelphia;100000001;2;1995
12081;London;100000001;5;2008
12082;Mumbai;100000000;5;1994
12085;New York;100000005;4;2015
12087;Beejing;100000006;3;1996
12088;Mumbai;100000005;4;1993
12089;Stockholm;100000005;1;2011
12091;Bagota;100000005;3;2006
12093;Mumbai;100000002;5;2017
12094;Philadelphia;100000006;5;2009
12095;Bagota;100000000;4;2002
12096;Philadelphia;100000000;1;2012
12097;Bagota;100000000;3;2006
12098;Philadelphia;100000000;2;2004
12099;Philadelphia;100000003;3;1997
12101;London;100000005;1;1997
12103;Beejing;100000003;3;2003
12105;Mumbai;100000004;3;2010
12107;Mumbai;100000005;1;2015
12108;London;100000002;3;1993
12110;Bagota;100000003;1;2005
12111;Stockholm;100000003;4;2013
12112;Mumbai;100000001;4;2011
12113;Philadelphia;100000001;5;2004
12114;New York;100000005;4;2017
12115;Mumbai;100000002;3;1996
12116;New York;100000006;2;2003
12118;Bagota;100000006;3;2003
12122;London;100000006;1;2014
12124;Stockholm;100000001;3;2011
12128;Beejing;100000005;5;2008
12129;Stockholm;100000003;1;2008
12130;Stockholm;100000005;2;2012
12133;New York;100000003;1;2012
12134;New York;100000000;5;2004
12135;Bagota;100000003;3;2016
12138;Mumbai;100000000;3;2007
12142;Bagota;100000003;1;2012
12145;London;100000003;1;2009
12147;Mumbai;100000004;1;2014
12148;Bagota;100000001;5;2012
12149;Stockholm;100000005;1;2011
12150;New York;100000005;5;1994
12154;London;100000004;3;1994
12155;Philadelphia;100000004;1;2006
12158;London;100000002;5;2009
12159;London;100000006;5;1999
12160;Beejing;100000006;3;2014
12161;Philadelphia;100000002;1;2009
12162;Bagota;100000001;1;2000
12163;Beejing;100000001;5;1997
12165;New York;100000001;2;2008
12166;Stockholm;100000005;4;2010
12168;Bagota;100000006;3;1991
12169;New York;100000004;2;2013
12170;Stockholm;100000004;1;2016
12171;Philadelphia;100000002;1;2017
12173;Beejing;100000006;2;2017
12176;Stockholm;100000001;1;2010
12178;London;100000002;5;2010
12180;Mumbai;100000003;2;2006
12181;Mumbai;100000001;4;2010
12183;Mumbai;100000006;5;2009
12184;Sau Paulo;100000003;1;2000
12186;Stockholm;100000004;3;2010
12187;Bagota;100000003;2;2007
12188;Philadelphia;100000002;3;2014
12190;Stockholm;100000000;4;2008
12191;Bagota;100000004;3;2015
12192;New York;100000003;5;1995
12197;Beejing;100000003;1;2008
12198;Sau Paulo;100000003;2;2002
12199;Beejing;100000005;4;2004
12200;London;100000002;1;1995
12201;Beejing;100000006;4;2006
12205;Bagota;100000000;4;2004
12206;Mumbai;100000004;4;2010
12209;Stockholm;100000000;1;2013
12210;Philadelphia;100000003;1;2014
12211;Beejing;100000000;3;2005
12213;Beejing;100000000;1;2012
12214;Philadelphia;100000003;3;2002
12217;Bagota;100000000;1;2008
12218;Mumbai;100000006;3;2018
12219;Beejing;100000003;3;2011
12220;Bagota;100000006;3;2003
12222;Stockholm;100000001;1;2015
12225;London;100000003;2;1992
12226;Bagota;100000000;3;2008
12227;London;100000003;4;2012
12229;New York;100000006;4;2016
12230;Bagota;100000006;2;1989
12232;Philadelphia;100000000;4;2014
12233;Beejing;100000005;3;1998
12235;Stockholm;100000005;4;2015
12236;Mumbai;100000005;3;2004
12238;Mumbai;100000005;4;1990
12240;New York;100000000;4;2006
12241;Mumbai;100000006;5;2015
12244;Philadelphia;100000004;1;2015
12245;Bagota;100000004;1;2017
12246;Sau Paulo;100000003;2;1991
12247;London;100000004;4;1997
12252;London;100000000;5;2012
12253;Beejing;100000005;3;2006
12254;Mumbai;100000001;5;2014
12255;Bagota;100000000;5;2012
12258;New York;100000005;5;2016
12259;Stockholm;100000002;2;2016
12260;Stockholm;100000003;2;2016
12261;London;100000006;1;1992
12263;Philadelphia;100000006;5;2012
12264;Stockholm;100000005;5;2008
12266;Stockholm;100000005;1;2012
12267;Mumbai;100000002;2;2009
12269;Bagota;100000003;5;2013
12270;Philadelphia;100000002;3;2018
12271;New York;100000004;2;2009
12272;London;100000003;3;1991
12275;Beejing;100000004;3;2016
12276;Beejing;100000002;3;2018
12277;New York;100000003;2;2001
12279;Bagota;100000001;5;2006
12280;Beejing;100000001;4;2009
12282;Sau Paulo;100000005;4;2015
12283;Philadelphia;100000003;2;2013
12284;Sau Paulo;100000006;2;2011
12287;Sau Paulo;100000006;4;1997
12288;Sau Paulo;100000004;3;2009
12289;New York;100000003;4;2011
12290;Bagota;100000004;1;2002
12300;Sau Paulo;100000001;3;2014
12304;Sau Paulo;100000005;4;2019
12305;New York;100000005;5;2011
12308;Beejing;100000004;5;2005
12309;Beejing;100000003;5;2018
12311;Philadelphia;100000004;4;1997
12316;Sau Paulo;100000000;4;2015
12319;London;100000006;4;1996
12320;New York;100000003;2;2018
12321;Philadelphia;100000004;4;2016
12325;Mumbai;100000004;1;1993
12328;Bagota;100000005;1;2005
12329;Stockholm;100000001;2;2011
12330;New York;100000000;3;2018
12331;Philadelphia;100000004;2;2016
12332;Bagota;100000000;2;2016
12333;London;100000001;4;2017
12334;London;100000006;2;2016
12335;Philadelphia;100000006;5;2015
12336;Bagota;100000003;4;2014
12337;Mumbai;100000006;2;1990
12338;New York;100000004;5;2015
12340;Stockholm;100000000;4;2011
12345;Mumbai;100000006;4;2004
12346;Philadelphia;100000006;2;1992
12350;Philadelphia;100000000;2;2015
12351;Philadelphia;100000006;5;2005
12353;New York;100000006;1;2019
12354;Philadelphia;100000000;5;2004
12357;Sau Paulo;100000003;4;2017
12359;Stockholm;100000000;5;1989
12360;New York;100000000;4;2005
12363;Beejing;100000002;1;2004
12365;London;100000000;5;2008
12367;Stockholm;100000005;2;2019
12368;Philadelphia;100000001;3;2002
12370;Beejing;100000004;2;2012
12373;Bagota;100000004;3;2011
12374;Philadelphia;100000002;1;2014
12376;Bagota;100000001;5;1990
12379;New York;100000000;5;2014
12386;Philadelphia;100000006;2;2001
12387;Beejing;100000005;4;2015
12389;Mumbai;100000004;2;2015
12391;Beejing;100000002;1;2007
12392;Philadelphia;100000004;2;1993
12393;Beejing;100000002;1;2008
12394;Bagota;100000000;1;1992
12395;Stockholm;100000001;4;2009
12396;Bagota;100000005;3;2015
12399;Philadelphia;100000001;3;1995
12400;New York;100000004;4;2006
12401;Mumbai;100000002;3;2015
12403;Stockholm;100000002;4;2016
12404;Philadelphia;100000005;3;1991
12405;Bagota;100000002;5;2006
12408;Beejing;100000003;2;2014
12409;Beejing;100000006;5;2016
12410;Beejing;100000000;3;2018
12413;Philadelphia;100000001;3;2019
12415;Beejing;100000006;5;2010
12416;Beejing;100000004;2;2013
12417;Philadelphia;100000002;3;2010
12418;Mumbai;100000006;4;2008
12419;New York;100000001;1;2013
12420;Mumbai;100000004;1;2015
12421;Beejing;100000005;2;2012
12422;Stockholm;100000003;2;2005
12423;Stockholm;100000002;5;2011
12424;Philadelphia;100000006;2;2015
12425;Beejing;100000005;3;2015
12426;Mumbai;100000006;2;2013
12428;Bagota;100000004;2;2016
12429;New York;100000004;3;2017
12430;London;100000004;1;2016
12431;Sau Paulo;100000000;4;1992
12434;Mumbai;100000006;4;2003
12436;London;100000006;3;2017
12437;Stockholm;100000001;2;2002
12439;London;100000003;5;1995
12444;Sau Paulo;100000002;3;1993
12445;Philadelphia;100000003;2;2016
12446;Bagota;100000005;5;2016
12456;London;100000001;1;2015
12458;Philadelphia;100000004;2;2004
12459;Stockholm;100000000;3;2002
12460;Philadelphia;100000001;3;2010
12464;Philadelphia;100000004;1;2011
12465;Mumbai;100000000;2;1998
12466;Philadelphia;100000001;1;2014
12467;Bagota;100000005;4;2010
12469;Mumbai;100000002;5;2012
12470;Mumbai;100000006;2;2004
12471;Stockholm;100000002;1;2007
12472;Bagota;100000004;5;2014
12473;Stockholm;100000004;5;2015
12475;London;100000006;4;2016
12479;New York;100000006;1;2016
12481;Sau Paulo;100000006;2;2003
12483;Philadelphia;100000004;2;2007
12484;London;100000002;3;1998
12486;Mumbai;100000005;4;2007
12487;Stockholm;100000004;2;1994
12489;Sau Paulo;100000000;3;2004
12490;Mumbai;100000003;2;2017
12491;Beejing;100000005;4;2017
12495;Sau Paulo;100000003;5;2017
12497;Mumbai;100000001;4;2011
12499;Beejing;100000003;2;2007
12501;New York;100000004;5;1992
12503;New York;100000004;5;2003
12504;Philadelphia;100000000;5;2004
12506;Stockholm;100000003;2;2002
12510;Beejing;100000004;4;1994
12511;New York;100000002;1;2003
12513;London;100000006;4;2002
12515;Bagota;100000003;3;2016
12516;Stockholm;100000005;5;2011
12517;Beejing;100000004;2;2011
12519;Sau Paulo;100000006;2;2018
12522;Bagota;100000005;5;2015
12524;New York;100000003;4;2018
12526;Mumbai;100000005;5;2018
12528;London;100000000;4;2017
12530;London;100000003;4;1996
12533;New York;100000000;4;1998
12536;Stockholm;100000005;4;2009
12538;Sau Paulo;100000002;4;2010
12540;Stockholm;100000004;5;2013
12542;New York;100000000;4;2008
12549;Bagota;100000005;5;2004
12550;Mumbai;100000000;5;2014
12555;London;100000000;2;2016
12558;Mumbai;100000000;1;2008
12561;Sau Paulo;100000005;2;2017
12562;Bagota;100000000;2;1992
12563;New York;100000002;4;2009
12564;New York;100000000;3;2017
12567;Mumbai;100000003;4;2005
12569;New York;100000004;5;1993
12570;Beejing;100000006;1;1997
12572;London;100000002;3;2018
12574;Mumbai;100000006;1;2009
12575;Sau Paulo;100000005;1;2010
12576;Bagota;100000005;3;2015
12577;Sau Paulo;100000005;3;1991
12578;London;100000003;5;2012
12579;Stockholm;100000003;4;1992
12580;Sau Paulo;100000006;2;2015
12581;Mumbai;100000006;4;2014
12583;Beejing;100000002;3;2011
12585;Stockholm;100000002;2;2011
12589;Bagota;100000002;1;2011
12591;New York;100000006;2;1996
12592;Bagota;100000003;4;2009
12593;New York;100000006;5;2002
12596;Philadelphia;100000005;1;2014
12598;Mumbai;100000001;2;2004
12600;Sau Paulo;100000006;1;2005
12601;London;100000006;2;1997
12602;Bagota;100000000;1;2014
12603;Sau Paulo;100000002;3;2016
12604;Philadelphia;100000002;1;2005
12606;New York;100000004;1;1991
12610;Philadelphia;100000001;1;2006
12612;Bagota;100000002;2;2007
12614;Stockholm;100000000;2;2008
12615;Philadelphia;100000006;1;2006
12616;Mumbai;100000004;4;2004
12617;Beejing;100000003;1;2014
12618;Stockholm;100000002;5;1992
12620;Philadelphia;100000005;3;2016
12621;Beejing;100000005;1;2007
12623;Stockholm;100000006;4;2013
12624;Mumbai;100000002;2;1995
12625;Mumbai;100000002;1;2009
12626;Stockholm;100000003;5;2017
12627;London;100000002;2;2013
12631;Bagota;100000003;1;1993
12633;Stockholm;100000002;2;2001
12635;Sau Paulo;100000002;2;2018
12636;Bagota;100000002;5;2010
12638;Beejing;100000004;2;2014
12640;New York;100000005;5;2010
12642;New York;100000004;2;1996
12643;Stockholm;100000005;1;2013
12644;Philadelphia;100000006;1;1990
12646;London;100000004;2;2010
12651;New York;100000004;5;2016
12652;Mumbai;100000004;1;2013
12653;Sau Paulo;100000001;2;2001
12654;Sau Paulo;100000001;5;2015
12656;London;100000000;3;1995
12657;Mumbai;100000004;3;2014
12660;Beejing;100000003;1;1993
12662;Beejing;100000004;3;2014
12665;Mumbai;100000006;4;1996
12666;Sau Paulo;100000000;1;2016
12667;Philadelphia;100000004;2;2005
12669;Sau Paulo;100000001;2;2018
12671;Mumbai;100000004;3;2014
12672;Stockholm;100000002;3;2012
12673;Mumbai;100000001;4;2013
12674;Sau Paulo;100000005;2;2015
12675;Bagota;100000000;4;2015
12677;New York;100000005;1;2017
12678;Philadelphia;100000006;1;1997
12679;New York;100000005;1;2005
12681;Beejing;100000005;5;2018
12682;London;100000004;5;2017
12683;Philadelphia;100000006;1;1999
12685;Mumbai;100000002;1;2011
12686;London;100000006;4;2002
12688;New York;100000005;1;2018
12689;Bagota;100000005;5;2014
12690;Sau Paulo;100000004;4;2018
12691;Sau Paulo;100000003;5;2011
12692;New York;100000005;3;2018
12693;Stockholm;100000002;3;2018
12694;Philadelphia;100000003;1;2001
12696;London;100000001;5;2016
12697;London;100000002;1;1993
12700;Beejing;100000004;2;2005
12702;London;100000005;3;2018
12704;New York;100000006;5;1997
12705;Mumbai;100000001;5;1997
12706;Sau Paulo;100000001;3;1993
12707;Mumbai;100000000;3;2014
12708;Beejing;100000005;2;2016
12710;Philadelphia;100000003;1;2016
12715;Sau Paulo;100000002;4;2013
12716;Mumbai;100000004;4;1997
12719;New York;100000006;3;1999
12720;Philadelphia;100000000;2;1989
12721;London;100000004;1;2007
12724;London;100000003;4;2006
12727;Bagota;100000005;2;1994
12728;Philadelphia;100000002;1;2010
12729;Stockholm;100000006;1;2004
12732;Sau Paulo;100000003;2;2010
12734;Sau Paulo;100000005;2;2009
12736;Sau Paulo;100000002;5;2005
12737;Bagota;100000002;1;2001
12739;London;100000003;1;2014
12740;Beejing;100000006;3;2009
12741;Mumbai;100000002;2;2004
12743;Mumbai;100000006;3;2001
12744;Philadelphia;100000000;1;2010
12746;Stockholm;100000003;3;2012
12748;Stockholm;100000006;2;2003
12749;Stockholm;100000000;1;2015
12751;New York;100000005;4;2009
12752;Bagota;100000005;2;2003
12753;London;100000004;4;2002
12754;Bagota;100000003;3;2018
12755;Bagota;100000006;3;2015
12756;Philadelphia;100000003;5;2014
12757;London;100000000;3;1999
12758;Beejing;100000000;3;2018
12759;New York;100000005;1;2005
12760;New York;100000002;1;2009
12764;Sau Paulo;100000004;2;2007
12765;London;100000005;3;2015
12766;Beejing;100000005;5;2018
12767;New York;100000006;1;2000
12769;Sau Paulo;100000001;2;2012
12771;Stockholm;100000006;4;2013
12772;New York;100000004;3;1998
12773;Stockholm;100000000;5;2016
12774;Bagota;100000002;2;2011
12775;London;100000004;5;2012
12777;Beejing;100000003;1;1998
12780;Bagota;100000006;3;2017
12782;London;100000002;4;2002
12783;Philadelphia;100000004;1;2012
12785;Philadelphia;100000001;2;2003
12786;Stockholm;100000002;5;1996
12788;Bagota;100000002;3;2016
12790;Stockholm;100000002;2;2001
12792;Bagota;100000006;4;2017
12794;New York;100000001;3;2016
12796;Philadelphia;100000006;2;1999
12797;Beejing;100000006;2;2015
12798;Beejing;100000001;4;2015
12799;Mumbai;100000003;3;2017
12800;Stockholm;100000000;4;2013
12801;Bagota;100000002;3;2009
12802;Philadelphia;100000000;3;2008
12804;Sau Paulo;100000006;5;2018
12805;Beejing;100000005;5;1993
12808;Stockholm;100000001;1;2010
12809;Philadelphia;100000000;1;2005
12814;London;100000004;5;2019
12815;Mumbai;100000001;2;2002
12816;Stockholm;100000002;2;1992
12817;Sau Paulo;100000004;1;2008
12818;Sau Paulo;100000006;3;1992
12819;Stockholm;100000006;2;2005
12820;Beejing;100000004;1;2001
12821;Sau Paulo;100000000;1;2014
12822;Mumbai;100000005;4;2005
12823;Sau Paulo;100000006;5;1992
12824;Bagota;100000005;5;2015
12826;Mumbai;100000001;3;2018
12827;Beejing;100000005;4;2016
12829;Philadelphia;100000003;2;2018
12830;Sau Paulo;100000004;5;2013
12833;Sau Paulo;100000004;2;2009
12834;Sau Paulo;100000002;2;2003
12835;Philadelphia;100000003;2;1994
12836;Philadelphia;100000005;5;2005
12838;Stockholm;100000002;1;2019
12841;Sau Paulo;100000005;5;2006
12844;London;100000005;5;2012
12845;Stockholm;100000005;5;1995
12847;New York;100000001;1;2005
12848;Beejing;100000004;1;2014
12850;Philadelphia;100000006;4;2004
12851;Sau Paulo;100000004;4;2012
12853;Philadelphia;100000004;4;2017
12854;Stockholm;100000003;1;2014
12857;Stockholm;100000004;1;2006
12859;Beejing;100000002;1;1994
12860;New York;100000003;3;2004
12866;London;100000002;3;2015
12868;Beejing;100000003;5;2013
12870;Philadelphia;100000006;1;2004
12871;New York;100000003;5;1993
12872;New York;100000000;4;2015
12874;Stockholm;100000006;3;2012
12875;Beejing;100000005;4;2015
12877;London;100000006;2;2005
12878;Beejing;100000006;3;2008
12879;Bagota;100000003;3;2003
12880;Philadelphia;100000004;4;1999
12883;London;100000006;3;2004
12884;Stockholm;100000000;3;1993
12885;London;100000002;5;2008
12887;London;100000006;1;2015
12889;London;100000004;3;2000
12890;Sau Paulo;100000006;5;2013
12891;Philadelphia;100000001;1;2016
12895;New York;100000000;5;2003
12896;Beejing;100000005;4;1997
12897;Philadelphia;100000006;5;1999
12899;Stockholm;100000000;2;1993
12900;Sau Paulo;100000003;3;2007
12902;London;100000001;3;2010
12905;Bagota;100000006;1;1994
12906;Bagota;100000006;5;2013
12907;Beejing;100000005;1;2013
12915;Sau Paulo;100000000;1;2008
12916;Sau Paulo;100000003;4;2012
12918;Philadelphia;100000002;2;2001
12919;Sau Paulo;100000006;3;2010
12921;Sau Paulo;100000002;5;2007
12922;Bagota;100000001;2;2003
12923;New York;100000001;2;2005
12926;Sau Paulo;100000000;1;2003
12928;Beejing;100000005;3;2001
12929;Sau Paulo;100000001;2;2011
12930;Bagota;100000006;3;2015
12931;Stockholm;100000002;3;2004
12933;Stockholm;100000003;2;2016
12934;London;100000001;5;2006
12935;New York;100000003;5;2012
12936;Philadelphia;100000004;2;2009
12938;Bagota;100000001;1;2003
12939;Bagota;100000002;5;2016
12940;New York;100000003;1;1999
12941;Philadelphia;100000003;4;2001
12946;Stockholm;100000002;5;2016
12948;Philadelphia;100000004;3;1991
12951;Beejing;100000006;4;1998
12952;New York;100000005;2;2013
12955;Stockholm;100000005;5;2002
12956;London;100000002;4;1997
12958;Bagota;100000004;3;2016
12959;London;100000001;3;2010
12963;Mumbai;100000005;1;2013
12964;Bagota;100000004;5;2016
12965;Stockholm;100000004;2;2011
12968;Mumbai;100000002;2;2007
12969;Stockholm;100000004;4;1996
12970;Bagota;100000006;5;2009
12972;Beejing;100000006;1;2004
12973;Mumbai;100000004;1;1997
12975;Bagota;100000001;2;2016
12976;Beejing;100000001;2;2010
12977;Stockholm;100000001;3;2000
12978;Stockholm;100000006;4;2016
12979;Stockholm;100000001;3;2002
12982;Philadelphia;100000006;5;1997
12983;Bagota;100000002;1;1997
12984;Sau Paulo;100000003;1;2003
12985;Beejing;100000000;3;2014
12986;Bagota;100000004;1;2010
12987;Sau Paulo;100000004;2;2019
12989;New York;100000001;3;2004
12991;London;100000005;1;2014
12992;London;100000003;3;2016
12994;Sau Paulo;100000005;1;1994
12998;London;100000003;1;2007
13000;Mumbai;100000000;2;2017
13001;Philadelphia;100000004;3;2006
13003;New York;100000006;1;2000
13004;New York;100000005;3;2013
13005;London;100000004;1;2007
13006;New York;100000001;4;2017
13007;Beejing;100000004;1;2001
13009;Bagota;100000006;1;2008
13010;Bagota;100000004;2;2011
